courseID,course_category,course_start_date,course_end_date,pesel
280201517,B,2020-04-05,2020-07-06,47644730447
848896686,B,2020-04-02,2020-05-22,62748085839
288153723,B,2020-04-18,2020-06-01,64499460316
173036516,B,2020-04-28,2020-10-06,49223167260
517858304,B,2020-04-16,2020-08-29,55480115865
910232388,A,2020-04-10,2020-07-06,56368173685
526744727,B,2020-04-16,2020-08-31,86251578077
566445767,D,2020-04-07,2020-05-24,71290942552
595868881,B,2020-04-10,2020-10-10,19060907505
561871748,E,2020-04-20,2020-06-20,10371357244
307602481,B,2020-04-27,2020-08-08,53762271239
354126343,B,2020-04-24,2020-06-28,82616844855
105049544,AM,2020-04-05,2020-08-09,31745024105
952312932,B,2020-04-21,2020-06-25,27591782543
652109829,B,2020-04-18,2020-06-26,94204067060
720443447,B,2020-04-21,2020-06-05,10862055897
236850753,C,2020-04-22,2020-09-06,90395193233
290827064,B,2020-04-24,2020-06-07,96866632275
209719826,B,2020-04-18,2020-10-03,78424743511
569449668,B,2020-04-09,2020-05-26,17519861239
570044092,AM,2020-04-21,2020-06-19,24567468875
805432427,B,2020-04-20,2020-10-07,83016020130
612512566,B,2020-04-15,2020-05-21,37791387800
184539531,AM,2020-04-16,2020-07-22,49278414250
199621069,B,2020-04-03,2020-07-07,11663165902
411951540,C,2020-04-06,2020-09-26,76068371293
749206692,A,2020-04-23,2020-06-20,12249217900
913127668,E,2020-04-30,2020-07-13,22371385491
187278064,B,2020-04-05,2020-07-07,98499767983
888023570,C,2020-04-20,2020-10-04,58562511576
440884550,B,2020-04-26,2020-08-21,95925416230
125399952,B,2020-04-27,2020-09-28,14092312559
864326726,A,2020-04-20,2020-08-16,46603754720
864002437,A,2020-04-20,2020-09-03,41049211258
974312528,C,2020-04-20,2020-07-01,68086711491
306727358,E,2020-04-17,2020-09-30,82573263451
357161582,B,2020-04-11,2020-07-09,68796962530
604189063,B,2020-04-17,2020-05-18,77260917439
410600547,B,2020-04-29,2020-07-17,96773705544
563938851,B,2020-04-07,2020-09-23,65970045869
961289470,B,2020-04-13,2020-09-07,27291122443
340825837,B,2020-04-15,2020-07-24,40633605148
688946093,B,2020-04-29,2020-07-04,54083879174
213046382,B,2020-04-21,2020-08-07,51222287262
159238199,AM,2020-04-05,2020-06-10,52882690698
360488047,B,2020-04-05,2020-10-05,84199052454
449209269,B,2020-04-10,2020-05-16,31193733843
877393730,B,2020-04-18,2020-08-01,35824661837
743760445,A,2020-04-05,2020-06-20,64020735688
708138356,C,2020-04-14,2020-05-28,65596889825
450579487,A,2020-04-08,2020-09-25,30546095860
339998125,A,2020-04-20,2020-07-29,82058712063
744932658,B,2020-04-08,2020-09-14,97342194244
272033332,B,2020-04-09,2020-08-19,44474715880
570935199,AM,2020-04-10,2020-06-29,88339122658
783384354,D,2020-04-02,2020-09-09,35021701248
799096155,B,2020-04-29,2020-07-11,61225629550
490082487,C,2020-04-23,2020-07-05,78224498243
971329130,A,2020-04-25,2020-05-25,64598989762
730098389,B,2020-04-09,2020-09-30,14603338916
103962359,B,2020-04-16,2020-09-11,57685314415
532258292,AM,2020-04-19,2020-09-19,47400855341
718315017,B,2020-04-21,2020-08-07,59307591094
903102017,B,2020-04-29,2020-07-02,34739686324
216865384,B,2020-04-12,2020-10-08,27353900573
878228353,B,2020-04-12,2020-10-09,36889889269
609615707,B,2020-04-15,2020-09-17,26506196298
986064728,B,2020-04-02,2020-06-30,58762057716
548488405,A,2020-04-27,2020-09-22,41503919969
481682985,AM,2020-04-16,2020-06-29,63722202604
547615622,C,2020-04-29,2020-07-14,69820614547
643516561,B,2020-04-13,2020-08-29,53762479854
600008711,C,2020-04-24,2020-08-21,47364474261
691161933,A,2020-04-16,2020-07-16,89421106866
471863397,B,2020-04-02,2020-05-17,45915388025
611539796,B,2020-04-01,2020-07-28,55876790038
850494312,A,2020-04-06,2020-05-15,79939302465
144700444,E,2020-04-09,2020-08-10,51986951163
741333804,B,2020-04-02,2020-09-06,31466229458
812530188,B,2020-04-21,2020-07-16,59341897061
179109055,B,2020-04-17,2020-07-05,70534291356
376597583,B1,2020-04-05,2020-06-21,99260295600
547039388,B,2020-04-15,2020-07-27,10774365861
997548066,B,2020-04-29,2020-10-24,81007598358
916745441,B,2020-04-25,2020-09-29,57731313351
588084800,B,2020-04-13,2020-09-24,10998802066
451338785,B,2020-04-16,2020-08-23,53626544461
471559843,B,2020-04-15,2020-05-23,66048577483
816621567,B,2020-04-20,2020-07-27,54801790669
105743826,D,2020-04-04,2020-09-21,97157775178
351401503,A,2020-04-18,2020-09-21,25422442939
555230628,A,2020-04-25,2020-06-25,87695522521
574923695,B,2020-04-07,2020-07-19,98152038265
227382852,B,2020-04-07,2020-08-09,12252828935
746081394,C,2020-04-11,2020-07-21,57569582427
255368916,B,2020-04-17,2020-07-13,19802478092
791889795,B,2020-04-15,2020-09-22,96398780465
195432208,A,2020-04-12,2020-05-31,54763890991
334818419,B,2020-04-30,2020-08-03,92694092913
813999912,B,2020-04-08,2020-06-22,29561544020
100250917,E,2020-04-10,2020-10-02,25088360677
479591561,B,2020-04-15,2020-06-04,62790907567
710368102,B,2020-04-03,2020-08-18,57963578249
923724447,B,2020-04-27,2020-06-24,26585657778
862681460,B,2020-04-20,2020-06-03,51310057940
109945119,C,2020-04-27,2020-10-02,87327503222
246523676,B,2020-04-12,2020-07-05,39563237847
978067478,A,2020-04-24,2020-09-17,56441939501
261242251,B,2020-04-01,2020-06-30,89632120830
911486290,B,2020-04-29,2020-08-12,38096190776
281605603,AM,2020-04-30,2020-07-21,96451854561
804040257,B,2020-04-27,2020-06-03,82727473182
237666189,B,2020-04-11,2020-06-08,46596609205
369904448,B,2020-04-07,2020-08-12,47082665383
853087677,C,2020-04-11,2020-07-18,67342968260
671697426,B,2020-04-14,2020-06-18,50149908356
423895921,B,2020-04-20,2020-06-16,52292044094
171208869,B,2020-04-30,2020-07-28,85128980346
539517959,B,2020-04-17,2020-08-12,12389060534
390938803,B1,2020-04-03,2020-07-29,65659826976
687260489,B,2020-04-12,2020-07-25,17849340655
851727338,B,2020-04-25,2020-07-06,31862818558
572162638,B,2020-04-01,2020-08-27,78733682271
682147945,C,2020-04-05,2020-07-06,44044871073
900310041,B,2020-04-10,2020-09-17,48992951140
286639288,C,2020-04-18,2020-09-18,59006381331
625637025,B,2020-04-14,2020-07-30,93817539250
813874916,B,2020-04-20,2020-09-04,73392066268
669358032,B,2020-04-27,2020-09-23,36651604657
632881989,B,2020-04-16,2020-06-02,34288521418
632137242,B,2020-04-01,2020-07-03,74601481734
663551174,D,2020-04-10,2020-08-15,32832659246
510826278,B,2020-04-03,2020-08-14,60811882698
853770157,B1,2020-04-07,2020-08-12,48101934142
143263563,B,2020-04-04,2020-05-12,17502349185
102697179,B,2020-04-21,2020-07-01,58592004264
252907628,B,2020-04-24,2020-07-29,66820491691
968181719,E,2020-04-08,2020-08-13,63643928015
250519501,E,2020-04-19,2020-07-19,35220308235
579934683,B,2020-04-12,2020-07-21,71108622075
187738903,B,2020-04-21,2020-06-27,18514281389
809552464,B,2020-04-13,2020-06-15,72282233014
785974400,B,2020-04-09,2020-09-07,75153312711
155709277,B,2020-04-23,2020-10-20,62068104468
444865171,B,2020-04-28,2020-10-01,53158970444
208562523,B,2020-04-21,2020-06-29,20192701986
637354029,B,2020-04-19,2020-06-13,91402958370
481147946,B,2020-04-07,2020-08-01,80226883070
709311144,B,2020-04-04,2020-08-26,49372327210
223296258,A,2020-04-13,2020-07-25,11030781716
273263334,B,2020-04-01,2020-08-02,14384709992
611312633,B,2020-04-04,2020-07-12,64529158580
115723777,B,2020-04-14,2020-08-06,57016772715
873272383,AM,2020-04-24,2020-05-24,13665319359
951937971,B,2020-04-13,2020-07-10,58855790488
370772386,A,2020-04-05,2020-09-28,83338348933
810255321,B,2020-04-10,2020-09-06,57019723521
750076233,C,2020-04-09,2020-05-12,54024204733
450144740,B,2020-04-11,2020-09-23,65111370129
520525625,B,2020-04-19,2020-06-24,28353913676
226891369,B,2020-04-08,2020-06-07,94276728405
831315735,B,2020-04-29,2020-09-07,68883004862
530387554,B,2020-04-13,2020-06-22,38611265173
422449952,B,2020-04-07,2020-07-26,56380001485
987035343,B,2020-04-02,2020-06-28,80298612186
709681763,A,2020-04-26,2020-09-13,76019788748
628722574,B,2020-04-02,2020-08-13,51953827461
374898343,A,2020-04-10,2020-07-09,18556072927
330573323,B,2020-04-19,2020-08-27,71431792241
883171222,E,2020-04-10,2020-07-24,25485871888
380524753,B,2020-04-04,2020-09-18,56793140962
515173842,B,2020-04-07,2020-07-13,47399630295
494531036,B,2020-04-29,2020-07-30,46613685558
334865877,B,2020-04-02,2020-05-04,36286186157
863723724,E,2020-04-09,2020-09-03,34471353417
761024568,B,2020-04-11,2020-06-27,81491149041
537577014,B1,2020-04-27,2020-09-08,62662441285
399220153,A,2020-04-22,2020-07-25,79602506202
729922996,C,2020-04-18,2020-06-12,59886426748
170372170,B,2020-04-11,2020-07-05,32290766424
967950627,B,2020-04-07,2020-07-23,70250896773
957779261,C,2020-04-28,2020-06-14,23148188146
583356877,B,2020-04-22,2020-06-02,33003079412
517273793,B,2020-04-16,2020-05-22,92818643443
959789249,A,2020-04-12,2020-08-22,20705400123
594037829,B,2020-04-08,2020-07-08,71388408702
560821885,A,2020-04-25,2020-06-03,73118278533
586386860,D,2020-04-03,2020-07-07,63122219508
145760310,B1,2020-04-02,2020-07-03,85391703953
665663957,B,2020-04-09,2020-05-29,49938643224
411643463,B,2020-04-22,2020-08-10,66797899420
868557476,B,2020-04-23,2020-08-19,20026982819
809390076,A,2020-04-19,2020-06-05,75504546922
535822633,D,2020-04-28,2020-08-25,93112965421
673143564,B,2020-04-05,2020-09-20,89339911369
506740573,B,2020-04-15,2020-10-13,97420542055
900359143,E,2020-04-05,2020-08-03,76265849001
333794975,A,2020-04-19,2020-07-18,50925177354
469632302,B,2020-04-16,2020-09-24,39690786578
292586582,B,2020-04-16,2020-05-16,42632744683
418501884,B,2020-04-13,2020-09-09,91230308048
934502944,A,2020-04-05,2020-05-14,14429127420
258308087,B,2020-04-29,2020-09-10,20072802120
570801103,B,2020-04-29,2020-06-06,42731582002
992874035,B,2020-04-24,2020-05-24,17611564339
578034856,B,2020-04-23,2020-09-25,28605427808
814935811,B,2020-04-28,2020-09-09,64580749810
667581979,B,2020-04-30,2020-06-30,20856279331
554901777,E,2020-04-17,2020-08-27,35078530001
337320719,E,2020-04-30,2020-09-30,20610210910
894357622,B,2020-04-24,2020-06-01,62636104329
547976686,B,2020-04-01,2020-05-12,86026067316
330473252,C,2020-04-30,2020-07-24,73926797286
716337432,B,2020-04-20,2020-08-31,81527002911
492834357,D,2020-04-28,2020-07-23,37968878623
451394689,B,2020-04-26,2020-07-31,89933747447
744485840,C,2020-04-12,2020-05-16,44329027723
518727951,A,2020-04-13,2020-07-08,64803973064
835496642,AM,2020-04-24,2020-07-16,39765259688
518680792,C,2020-04-08,2020-06-07,14567299974
377868581,B,2020-04-20,2020-06-20,73756754176
785390970,B,2020-04-27,2020-09-16,34397155998
272463846,B,2020-04-14,2020-06-04,44250785100
216785855,A,2020-04-07,2020-09-03,89429158162
602574754,A,2020-04-16,2020-05-18,30402535976
555042632,A,2020-04-15,2020-06-16,75127483226
330203972,B,2020-04-26,2020-06-23,57650870750
111627029,A,2020-04-29,2020-10-15,34594370767
891344446,A,2020-04-27,2020-09-02,54929085975
337815946,B,2020-04-30,2020-09-05,31368351340
501745228,C,2020-04-21,2020-08-27,85260846462
713329998,B,2020-04-15,2020-10-02,82009999203
681435821,B,2020-04-22,2020-08-27,56683122452
578101575,A,2020-04-03,2020-07-20,85954296150
841307077,B,2020-04-20,2020-06-27,91956698306
111312667,C,2020-04-27,2020-07-08,56594620106
231755352,B,2020-04-29,2020-08-22,95340648862
115842617,B,2020-04-20,2020-10-07,88216971358
186168606,B,2020-04-12,2020-06-04,39808824072
636169771,B,2020-04-30,2020-10-19,96978603948
226940274,B,2020-04-17,2020-05-17,26792103665
452693738,B,2020-04-26,2020-07-05,66944359242
447035814,B,2020-04-24,2020-07-29,89749374320
868749674,B,2020-04-22,2020-08-13,26955967849
491768413,C,2020-04-20,2020-06-14,44920542413
236554852,B,2020-04-26,2020-08-18,35708222990
647010908,A,2020-04-26,2020-06-19,93241877774
482584979,AM,2020-04-12,2020-05-27,80344142148
873662767,B,2020-04-08,2020-09-07,50883965068
125815169,A,2020-04-02,2020-09-05,47721850072
862720595,B,2020-04-26,2020-09-11,88769905529
163088409,B,2020-04-12,2020-10-10,35707739866
645945869,B,2020-04-28,2020-10-15,39057098982
258441701,A,2020-04-05,2020-07-17,97912430732
804545367,B,2020-04-26,2020-10-25,42194643481
114417772,D,2020-04-29,2020-09-09,87504501484
521974823,B,2020-04-27,2020-09-28,61013627519
796852991,B,2020-04-05,2020-09-16,46564906700
101991755,C,2020-04-18,2020-07-24,67237143233
854697955,A,2020-04-12,2020-10-03,16386091235
516361158,B,2020-04-28,2020-09-04,59276200507
904245530,A,2020-04-04,2020-08-11,21609717311
550662420,E,2020-04-09,2020-08-27,17257745612
734663602,B,2020-04-11,2020-08-02,52921160422
405282726,E,2020-04-09,2020-05-14,65418836295
261575785,B,2020-04-22,2020-05-31,76924699484
144514856,E,2020-04-12,2020-09-04,62847404935
739964363,B,2020-04-27,2020-10-05,64546336601
851815018,B,2020-04-10,2020-07-23,52642110330
147411987,B,2020-04-03,2020-08-08,97957097650
392977462,B,2020-04-26,2020-08-09,65420915830
161381676,B,2020-04-05,2020-06-01,22230150126
939456226,B,2020-04-03,2020-08-07,94796480998
390555386,E,2020-04-14,2020-09-02,92165747579
772466782,B,2020-04-19,2020-07-12,46877020498
756920930,B,2020-04-02,2020-09-17,73335019246
585222947,B,2020-04-28,2020-09-14,16642137713
586324391,D,2020-04-22,2020-06-03,30498163343
199012210,B,2020-04-14,2020-06-16,24404389367
600988931,B,2020-04-03,2020-09-21,28046649863
988586025,B,2020-04-19,2020-07-18,37708597741
186315506,A,2020-04-09,2020-08-17,48496693167
753237750,A,2020-04-11,2020-10-06,50156646651
578652925,B,2020-04-16,2020-09-19,68937207775
306881764,A,2020-04-02,2020-08-02,44693560117
209526300,B,2020-04-24,2020-09-24,19299705857
907883602,A,2020-04-23,2020-10-23,61940532206
907569351,B,2020-04-10,2020-07-01,27892198976
439161537,B,2020-04-18,2020-09-28,62207920666
520641110,B,2020-04-05,2020-05-14,85012226963
569515451,AM,2020-04-22,2020-06-18,26083385512
406827388,B,2020-04-25,2020-09-02,96426595037
163392361,B,2020-04-09,2020-10-09,36820903745
631767078,B,2020-04-24,2020-06-15,69916588153
487085780,B,2020-04-26,2020-05-27,36776961470
932018160,A,2020-04-02,2020-05-04,77430433504
455972102,B,2020-04-10,2020-05-22,12311365841
285049773,B,2020-04-25,2020-07-07,94796829775
960639133,B,2020-04-05,2020-06-07,37162944285
119638995,B,2020-04-02,2020-07-30,52298972578
395682166,A,2020-04-05,2020-05-27,33875250134
625259845,B,2020-04-12,2020-09-30,29252188706
730678715,D,2020-04-22,2020-06-26,77476649592
748978869,E,2020-04-13,2020-10-14,17789489446
284666219,D,2020-04-28,2020-06-27,39243635623
204716813,B,2020-04-28,2020-10-16,99657509536
499857768,B,2020-04-05,2020-09-17,39915474002
465574487,B,2020-04-16,2020-10-01,70189976138
403934755,C,2020-04-28,2020-08-29,80256840798
225257451,B,2020-04-09,2020-08-28,75318290059
879390513,E,2020-04-21,2020-06-24,75327769123
245029514,A,2020-04-11,2020-09-22,13637839141
330505519,D,2020-04-29,2020-07-20,18963490172
750849972,A,2020-04-20,2020-06-11,68218035005
960092823,B1,2020-04-17,2020-07-19,14838718813
241537623,A,2020-04-07,2020-09-11,53386444210
517678164,B,2020-04-14,2020-06-12,26613997989
963187118,B,2020-04-14,2020-08-17,78395859002
832496665,A,2020-04-04,2020-07-05,86005000729
724565810,B,2020-04-29,2020-06-26,94268844990
920924873,A,2020-04-13,2020-09-06,92462246224
181532303,B,2020-04-05,2020-09-30,55300454624
595023373,B,2020-04-05,2020-07-06,70437446393
301608447,B,2020-04-16,2020-07-01,41286124403
113942230,C,2020-04-10,2020-08-14,57194109817
268430474,A,2020-04-01,2020-09-15,94494071466
935887513,B,2020-04-05,2020-07-08,38566887647
228397800,C,2020-04-22,2020-08-03,74449659555
928305829,E,2020-04-03,2020-06-17,21122183650
223019783,B,2020-04-25,2020-09-04,70439934536
233150378,B,2020-04-20,2020-08-09,32851594373
262296540,B,2020-04-11,2020-08-11,12865297032
329531530,B,2020-04-24,2020-08-31,77531933134
329718771,B,2020-04-28,2020-08-31,17466576525
471998600,B,2020-04-09,2020-05-11,40302549552
286432962,B,2020-04-23,2020-07-04,32539324042
690119056,B,2020-04-22,2020-08-11,14006086835
751745281,AM,2020-04-08,2020-08-09,89269488438
903574788,B,2020-04-06,2020-07-18,56896394844
843898873,B,2020-04-14,2020-09-06,65167353877
535084342,B,2020-04-18,2020-08-20,98927174978
705850172,C,2020-04-13,2020-06-30,12992900487
955586751,B,2020-04-07,2020-05-25,69322279291
561571229,B,2020-04-13,2020-08-02,30640379133
517461136,B,2020-04-07,2020-07-28,22997436814
146382286,B,2020-04-14,2020-07-31,93769856033
986794459,B,2020-04-25,2020-06-27,59408425760
990881117,C,2020-04-13,2020-05-20,22167233842
541043438,A,2020-04-11,2020-09-30,44610225374
526534436,B,2020-04-03,2020-09-16,91529217115
119686386,E,2020-04-15,2020-06-12,50019348102
436337114,B,2020-04-23,2020-06-25,17372119523
508657365,C,2020-04-25,2020-09-19,12451444359
115701973,B,2020-04-24,2020-05-28,85377391693
923858490,C,2020-04-29,2020-08-22,33008043019
471137877,C,2020-04-20,2020-08-09,15967032407
582759903,C,2020-04-04,2020-09-07,10421424843
218354120,C,2020-04-25,2020-06-24,48946245612
799309631,B,2020-04-25,2020-06-21,85754872249
632595275,A,2020-04-14,2020-06-27,78367331325
711237087,B,2020-04-29,2020-07-21,32851202194
699525972,B,2020-04-14,2020-07-19,52112878644
731266855,D,2020-04-04,2020-07-25,92474856607
804173766,D,2020-04-25,2020-07-16,94379610872
557417031,B,2020-04-21,2020-10-14,50290406243
833536803,B,2020-04-11,2020-09-09,95298072375
744584850,B,2020-04-24,2020-07-11,97820523592
468013919,B,2020-04-24,2020-07-17,43317464545
727692251,B,2020-04-17,2020-05-18,64519622579
963940823,B1,2020-04-23,2020-08-01,38542051914
300424239,B,2020-04-26,2020-09-09,29912320297
706779152,B,2020-04-06,2020-07-24,34565926737
794418707,B,2020-04-22,2020-06-17,15485285770
611474950,B,2020-04-27,2020-09-02,59134392923
847590453,B,2020-04-01,2020-06-09,79429827905
275496207,C,2020-04-26,2020-07-27,47270116631
927167854,B,2020-04-03,2020-09-19,22083547460
169585764,B,2020-04-27,2020-07-25,77475816881
680419972,B,2020-04-20,2020-05-31,60949153809
850795169,A,2020-04-10,2020-09-30,27766587505
312448188,B,2020-04-01,2020-05-24,32139463456
737436157,B,2020-04-03,2020-07-05,18771968505
926629459,B,2020-04-30,2020-09-27,23017414001
612894131,D,2020-04-04,2020-08-13,97902508890
486957776,D,2020-04-08,2020-05-15,29946109302
387597911,B,2020-04-11,2020-08-25,21438471758
518703612,B,2020-04-02,2020-06-07,45198636370
755324702,B,2020-04-27,2020-06-12,62356655694
163404046,AM,2020-04-22,2020-06-07,88372737295
456245231,A,2020-04-20,2020-07-16,14148279626
143230958,B,2020-04-26,2020-09-11,43211010328
976347709,B,2020-04-15,2020-09-11,20296375002
944091951,B,2020-04-28,2020-09-06,17694660786
227702180,A,2020-04-07,2020-07-26,37482494843
114267782,A,2020-04-10,2020-09-05,85352177082
195467767,B,2020-04-10,2020-05-29,21766431771
457512299,B,2020-04-27,2020-06-02,91975237172
419383004,E,2020-04-26,2020-07-16,84515232105
875033649,C,2020-04-27,2020-06-17,48562707405
853651768,B,2020-04-12,2020-05-22,54956229499
883917777,A,2020-04-18,2020-05-25,89801337472
888842147,C,2020-04-12,2020-05-21,65558321249
984204060,B,2020-04-26,2020-07-18,82928905910
799654253,D,2020-04-22,2020-06-07,11154617039
334779522,B,2020-04-21,2020-10-11,99960351937
835457947,B,2020-04-26,2020-07-08,62377416937
516648378,B,2020-04-08,2020-07-21,46109766683
866079719,B,2020-04-19,2020-10-11,91255084048
867229781,AM,2020-04-28,2020-10-01,86062551657
703880619,B,2020-04-02,2020-05-13,63651042177
980972844,B,2020-04-20,2020-05-25,71366549947
812748652,A,2020-04-03,2020-08-02,91303136383
433965041,B,2020-04-13,2020-07-06,36160567657
132860525,A,2020-04-18,2020-07-30,87468438076
852236533,B,2020-04-26,2020-10-05,98721542274
942158511,AM,2020-04-14,2020-09-24,62437361107
692764857,A,2020-04-29,2020-08-15,11911716371
484628914,D,2020-04-02,2020-05-21,82528467019
782862988,B,2020-04-04,2020-08-24,62051961110
120635664,B,2020-04-19,2020-07-14,57697856005
233912753,B,2020-04-01,2020-05-12,18769950287
